,movie,year,content_rating,genre,runtime_min,imdb_rating,metascore,votes
3807,Rocketman,(I) (2019),12,"['Biography', ' Drama', ' Musical']",121,7.3,69,175649
3808,21 Bridges,(2019),16,"['Action', ' Crime', ' Drama']",99,6.6,51,67923
3809,The Nun,(2018),16,"['Horror', ' Mystery', ' Thriller']",96,5.3,46,142063
3810,Escape Room,(I) (2019),16,"['Action', ' Adventure', ' Horror']",99,6.4,48,123526
3811,All the Old Knives,(2022),16,"['Mystery', ' Thriller']",101,6.1,62,23204
3812,Cinderella,(I) (2021),6,"['Comedy', ' Family', ' Fantasy']",113,4.3,41,42318
3813,Boss Level,(2020),16,"['Action', ' Adventure', ' Comedy']",100,6.8,56,68080
3814,Sound of Metal,(2019),12,"['Drama', ' Music']",120,7.7,82,128056
3815,Hotel Transylvania: Transformania,(2022),6,"['Animation', ' Adventure', ' Comedy']",87,6.0,46,30985
3816,Breakfast at Tiffany's,(1961),AL,"['Comedy', ' Drama', ' Romance']",115,7.6,76,181279
3817,The Equalizer 2,(2018),16,"['Action', ' Crime', ' Thriller']",121,6.7,50,160798
3818,Blood Diamond,(2006),16,"['Adventure', ' Drama', ' Thriller']",143,8.0,64,550049
3819,The Commuter,(I) (2018),12,"['Action', ' Mystery', ' Thriller']",104,6.3,56,116683
3820,Paddington 2,(2017),6,"['Adventure', ' Comedy', ' Family']",103,7.8,88,79438
3821,I Want You Back,(2022),18,"['Comedy', ' Romance']",116,6.6,62,18982
3822,Rambo: Last Blood,(2019),16,"['Action', ' Crime', ' Thriller']",89,6.1,26,99196
3823,Ace Ventura: Pet Detective,(1994),6,['Comedy'],86,6.9,37,303093
3824,Searching,(III) (2018),12,"['Drama', ' Horror', ' Mystery']",102,7.6,71,163464
3825,Paddington,(2014),6,"['Adventure', ' Comedy', ' Family']",95,7.3,77,117667
3826,The Gunman,(2015),16,"['Action', ' Adventure', ' Crime']",115,5.8,39,41617
3827,The Quick and the Dead,(1995),16,"['Action', ' Romance', ' Thriller']",108,6.5,49,95303
3828,Signs,(2002),16,"['Drama', ' Mystery', ' Sci-Fi']",106,6.8,59,364552
3829,Men in Black 3,(2012),9,"['Action', ' Adventure', ' Comedy']",106,6.8,58,364398
3830,The Fugitive,(1993),12,"['Action', ' Crime', ' Drama']",130,7.8,87,296258
3831,The Conjuring 2,(2016),16,"['Horror', ' Mystery', ' Thriller']",134,7.3,65,271876
3832,The Legend of Tarzan,(2016),12,"['Action', ' Adventure', ' Drama']",110,6.2,44,177977
3833,Godzilla II: King of the Monsters,(2019),12,"['Action', ' Adventure', ' Fantasy']",132,6.0,48,183462
3834,The Untouchables,(1987),16,"['Crime', ' Drama', ' Thriller']",119,7.9,79,310733
3835,Palm Springs,(2020),16,"['Comedy', ' Fantasy', ' Mystery']",90,7.4,83,159397
3836,Gravity,(2013),12,"['Drama', ' Sci-Fi', ' Thriller']",91,7.7,96,825188
3837,The Italian Job,(2003),12,"['Action', ' Crime', ' Thriller']",111,7.0,68,369876
3838,The Edge of Seventeen,(2016),12,"['Comedy', ' Drama']",104,7.3,77,127523
3839,Rocketman,(I) (2019),12,"['Biography', ' Drama', ' Musical']",121,7.3,69,175649
3840,21 Bridges,(2019),16,"['Action', ' Crime', ' Drama']",99,6.6,51,67923
3841,The Nun,(2018),16,"['Horror', ' Mystery', ' Thriller']",96,5.3,46,142063
3842,Escape Room,(I) (2019),16,"['Action', ' Adventure', ' Horror']",99,6.4,48,123526
3843,All the Old Knives,(2022),16,"['Mystery', ' Thriller']",101,6.1,62,23204
3844,Cinderella,(I) (2021),6,"['Comedy', ' Family', ' Fantasy']",113,4.3,41,42318
3845,Boss Level,(2020),16,"['Action', ' Adventure', ' Comedy']",100,6.8,56,68080
3846,Sound of Metal,(2019),12,"['Drama', ' Music']",120,7.7,82,128056
3847,Hotel Transylvania: Transformania,(2022),6,"['Animation', ' Adventure', ' Comedy']",87,6.0,46,30985
3848,Breakfast at Tiffany's,(1961),AL,"['Comedy', ' Drama', ' Romance']",115,7.6,76,181279
3849,The Equalizer 2,(2018),16,"['Action', ' Crime', ' Thriller']",121,6.7,50,160798
3850,Blood Diamond,(2006),16,"['Adventure', ' Drama', ' Thriller']",143,8.0,64,550049
3851,The Commuter,(I) (2018),12,"['Action', ' Mystery', ' Thriller']",104,6.3,56,116683
3852,Paddington 2,(2017),6,"['Adventure', ' Comedy', ' Family']",103,7.8,88,79438
3853,I Want You Back,(2022),18,"['Comedy', ' Romance']",116,6.6,62,18982
3854,Rambo: Last Blood,(2019),16,"['Action', ' Crime', ' Thriller']",89,6.1,26,99196
3855,Ace Ventura: Pet Detective,(1994),6,['Comedy'],86,6.9,37,303093
3856,Searching,(III) (2018),12,"['Drama', ' Horror', ' Mystery']",102,7.6,71,163464
3857,Paddington,(2014),6,"['Adventure', ' Comedy', ' Family']",95,7.3,77,117667
3858,The Gunman,(2015),16,"['Action', ' Adventure', ' Crime']",115,5.8,39,41617
3859,The Quick and the Dead,(1995),16,"['Action', ' Romance', ' Thriller']",108,6.5,49,95303
3860,Signs,(2002),16,"['Drama', ' Mystery', ' Sci-Fi']",106,6.8,59,364552
3861,Men in Black 3,(2012),9,"['Action', ' Adventure', ' Comedy']",106,6.8,58,364398
3862,The Big Sick,(2017),AL,"['Comedy', ' Drama', ' Romance']",120,7.5,86,136187
3863,The Conjuring 2,(2016),16,"['Horror', ' Mystery', ' Thriller']",134,7.3,65,271876
3864,The Legend of Tarzan,(2016),12,"['Action', ' Adventure', ' Drama']",110,6.2,44,177977
3865,Godzilla II: King of the Monsters,(2019),12,"['Action', ' Adventure', ' Fantasy']",132,6.0,48,183462
3866,The Untouchables,(1987),16,"['Crime', ' Drama', ' Thriller']",119,7.9,79,310733
3867,Palm Springs,(2020),16,"['Comedy', ' Fantasy', ' Mystery']",90,7.4,83,159397
3868,Gravity,(2013),12,"['Drama', ' Sci-Fi', ' Thriller']",91,7.7,96,825188
3869,The Italian Job,(2003),12,"['Action', ' Crime', ' Thriller']",111,7.0,68,369876
3870,The Edge of Seventeen,(2016),12,"['Comedy', ' Drama']",104,7.3,77,127523
3871,Rocketman,(I) (2019),12,"['Biography', ' Drama', ' Musical']",121,7.3,69,175649
3872,21 Bridges,(2019),16,"['Action', ' Crime', ' Drama']",99,6.6,51,67923
3873,The Nun,(2018),16,"['Horror', ' Mystery', ' Thriller']",96,5.3,46,142063
3874,Escape Room,(I) (2019),16,"['Action', ' Adventure', ' Horror']",99,6.4,48,123526
3875,All the Old Knives,(2022),16,"['Mystery', ' Thriller']",101,6.1,62,23204
3876,Cinderella,(I) (2021),6,"['Comedy', ' Family', ' Fantasy']",113,4.3,41,42318
3877,Boss Level,(2020),16,"['Action', ' Adventure', ' Comedy']",100,6.8,56,68080
3878,Sound of Metal,(2019),12,"['Drama', ' Music']",120,7.7,82,128056
3879,Hotel Transylvania: Transformania,(2022),6,"['Animation', ' Adventure', ' Comedy']",87,6.0,46,30985
3880,Breakfast at Tiffany's,(1961),AL,"['Comedy', ' Drama', ' Romance']",115,7.6,76,181279
3881,The Equalizer 2,(2018),16,"['Action', ' Crime', ' Thriller']",121,6.7,50,160798
3882,Blood Diamond,(2006),16,"['Adventure', ' Drama', ' Thriller']",143,8.0,64,550049
3883,The Commuter,(I) (2018),12,"['Action', ' Mystery', ' Thriller']",104,6.3,56,116683
3884,Paddington 2,(2017),6,"['Adventure', ' Comedy', ' Family']",103,7.8,88,79438
3885,I Want You Back,(2022),18,"['Comedy', ' Romance']",116,6.6,62,18982
3886,Rambo: Last Blood,(2019),16,"['Action', ' Crime', ' Thriller']",89,6.1,26,99196
3887,Ace Ventura: Pet Detective,(1994),6,['Comedy'],86,6.9,37,303093
3888,Searching,(III) (2018),12,"['Drama', ' Horror', ' Mystery']",102,7.6,71,163464
3889,Paddington,(2014),6,"['Adventure', ' Comedy', ' Family']",95,7.3,77,117667
3890,The Gunman,(2015),16,"['Action', ' Adventure', ' Crime']",115,5.8,39,41617
3891,The Quick and the Dead,(1995),16,"['Action', ' Romance', ' Thriller']",108,6.5,49,95303
3892,Signs,(2002),16,"['Drama', ' Mystery', ' Sci-Fi']",106,6.8,59,364552
3893,Men in Black 3,(2012),9,"['Action', ' Adventure', ' Comedy']",106,6.8,58,364398
3894,The Big Sick,(2017),AL,"['Comedy', ' Drama', ' Romance']",120,7.5,86,136187
3895,The Conjuring 2,(2016),16,"['Horror', ' Mystery', ' Thriller']",134,7.3,65,271876
3896,The Legend of Tarzan,(2016),12,"['Action', ' Adventure', ' Drama']",110,6.2,44,177977
3897,Godzilla II: King of the Monsters,(2019),12,"['Action', ' Adventure', ' Fantasy']",132,6.0,48,183462
3898,The Untouchables,(1987),16,"['Crime', ' Drama', ' Thriller']",119,7.9,79,310733
3899,Palm Springs,(2020),16,"['Comedy', ' Fantasy', ' Mystery']",90,7.4,83,159397
3900,Gravity,(2013),12,"['Drama', ' Sci-Fi', ' Thriller']",91,7.7,96,825188
3901,The Italian Job,(2003),12,"['Action', ' Crime', ' Thriller']",111,7.0,68,369876
3902,The Edge of Seventeen,(2016),12,"['Comedy', ' Drama']",104,7.3,77,127523
3903,Rocketman,(I) (2019),12,"['Biography', ' Drama', ' Musical']",121,7.3,69,175649
3904,21 Bridges,(2019),16,"['Action', ' Crime', ' Drama']",99,6.6,51,67923
3905,The Nun,(2018),16,"['Horror', ' Mystery', ' Thriller']",96,5.3,46,142063
3906,Escape Room,(I) (2019),16,"['Action', ' Adventure', ' Horror']",99,6.4,48,123526
3907,All the Old Knives,(2022),16,"['Mystery', ' Thriller']",101,6.1,62,23204
3908,Cinderella,(I) (2021),6,"['Comedy', ' Family', ' Fantasy']",113,4.3,41,42318
3909,Boss Level,(2020),16,"['Action', ' Adventure', ' Comedy']",100,6.8,56,68080
3910,Sound of Metal,(2019),12,"['Drama', ' Music']",120,7.7,82,128056
3911,Hotel Transylvania: Transformania,(2022),6,"['Animation', ' Adventure', ' Comedy']",87,6.0,46,30985
3912,Breakfast at Tiffany's,(1961),AL,"['Comedy', ' Drama', ' Romance']",115,7.6,76,181279
3913,The Equalizer 2,(2018),16,"['Action', ' Crime', ' Thriller']",121,6.7,50,160798
3914,Blood Diamond,(2006),16,"['Adventure', ' Drama', ' Thriller']",143,8.0,64,550049
3915,The Commuter,(I) (2018),12,"['Action', ' Mystery', ' Thriller']",104,6.3,56,116683
3916,Paddington 2,(2017),6,"['Adventure', ' Comedy', ' Family']",103,7.8,88,79438
3917,I Want You Back,(2022),18,"['Comedy', ' Romance']",116,6.6,62,18982
3918,Rambo: Last Blood,(2019),16,"['Action', ' Crime', ' Thriller']",89,6.1,26,99196
3919,Ace Ventura: Pet Detective,(1994),6,['Comedy'],86,6.9,37,303093
3920,Searching,(III) (2018),12,"['Drama', ' Horror', ' Mystery']",102,7.6,71,163464
3921,Paddington,(2014),6,"['Adventure', ' Comedy', ' Family']",95,7.3,77,117667
3922,The Gunman,(2015),16,"['Action', ' Adventure', ' Crime']",115,5.8,39,41617
3923,The Quick and the Dead,(1995),16,"['Action', ' Romance', ' Thriller']",108,6.5,49,95303
3924,Signs,(2002),16,"['Drama', ' Mystery', ' Sci-Fi']",106,6.8,59,364552
3925,Men in Black 3,(2012),9,"['Action', ' Adventure', ' Comedy']",106,6.8,58,364398
3926,The Big Sick,(2017),AL,"['Comedy', ' Drama', ' Romance']",120,7.5,86,136187
3927,The Legend of Tarzan,(2016),12,"['Action', ' Adventure', ' Drama']",110,6.2,44,177977
3928,Godzilla II: King of the Monsters,(2019),12,"['Action', ' Adventure', ' Fantasy']",132,6.0,48,183462
3929,The Untouchables,(1987),16,"['Crime', ' Drama', ' Thriller']",119,7.9,79,310733
3930,Palm Springs,(2020),16,"['Comedy', ' Fantasy', ' Mystery']",90,7.4,83,159397
3931,Gravity,(2013),12,"['Drama', ' Sci-Fi', ' Thriller']",91,7.7,96,825188
3932,The Italian Job,(2003),12,"['Action', ' Crime', ' Thriller']",111,7.0,68,369876
3933,The Edge of Seventeen,(2016),12,"['Comedy', ' Drama']",104,7.3,77,127523
3934,Rocketman,(I) (2019),12,"['Biography', ' Drama', ' Musical']",121,7.3,69,175649
3935,21 Bridges,(2019),16,"['Action', ' Crime', ' Drama']",99,6.6,51,67923
3936,The Nun,(2018),16,"['Horror', ' Mystery', ' Thriller']",96,5.3,46,142063
3937,Escape Room,(I) (2019),16,"['Action', ' Adventure', ' Horror']",99,6.4,48,123526
3938,All the Old Knives,(2022),16,"['Mystery', ' Thriller']",101,6.1,62,23204
3939,Cinderella,(I) (2021),6,"['Comedy', ' Family', ' Fantasy']",113,4.3,41,42318
3940,Boss Level,(2020),16,"['Action', ' Adventure', ' Comedy']",100,6.8,56,68080
3941,Sound of Metal,(2019),12,"['Drama', ' Music']",120,7.7,82,128056
3942,Hotel Transylvania: Transformania,(2022),6,"['Animation', ' Adventure', ' Comedy']",87,6.0,46,30985
3943,Breakfast at Tiffany's,(1961),AL,"['Comedy', ' Drama', ' Romance']",115,7.6,76,181279
3944,The Equalizer 2,(2018),16,"['Action', ' Crime', ' Thriller']",121,6.7,50,160798
3945,Blood Diamond,(2006),16,"['Adventure', ' Drama', ' Thriller']",143,8.0,64,550049
3946,The Commuter,(I) (2018),12,"['Action', ' Mystery', ' Thriller']",104,6.3,56,116683
3947,Paddington 2,(2017),6,"['Adventure', ' Comedy', ' Family']",103,7.8,88,79438
3948,I Want You Back,(2022),18,"['Comedy', ' Romance']",116,6.6,62,18982
3949,Rambo: Last Blood,(2019),16,"['Action', ' Crime', ' Thriller']",89,6.1,26,99196
3950,Ace Ventura: Pet Detective,(1994),6,['Comedy'],86,6.9,37,303093
3951,Searching,(III) (2018),12,"['Drama', ' Horror', ' Mystery']",102,7.6,71,163464
3952,Paddington,(2014),6,"['Adventure', ' Comedy', ' Family']",95,7.3,77,117667
3953,The Gunman,(2015),16,"['Action', ' Adventure', ' Crime']",115,5.8,39,41617
3954,The Quick and the Dead,(1995),16,"['Action', ' Romance', ' Thriller']",108,6.5,49,95303
3955,Signs,(2002),16,"['Drama', ' Mystery', ' Sci-Fi']",106,6.8,59,364552
3956,Men in Black 3,(2012),9,"['Action', ' Adventure', ' Comedy']",106,6.8,58,364398
3957,The Big Sick,(2017),AL,"['Comedy', ' Drama', ' Romance']",120,7.5,86,136187
3958,Godzilla II: King of the Monsters,(2019),12,"['Action', ' Adventure', ' Fantasy']",132,6.0,48,183462
3959,The Untouchables,(1987),16,"['Crime', ' Drama', ' Thriller']",119,7.9,79,310733
3960,Palm Springs,(2020),16,"['Comedy', ' Fantasy', ' Mystery']",90,7.4,83,159397
3961,Gravity,(2013),12,"['Drama', ' Sci-Fi', ' Thriller']",91,7.7,96,825188
3962,The Italian Job,(2003),12,"['Action', ' Crime', ' Thriller']",111,7.0,68,369876
3963,The Edge of Seventeen,(2016),12,"['Comedy', ' Drama']",104,7.3,77,127523
3964,Rocketman,(I) (2019),12,"['Biography', ' Drama', ' Musical']",121,7.3,69,175649
3965,21 Bridges,(2019),16,"['Action', ' Crime', ' Drama']",99,6.6,51,67923
3966,The Nun,(2018),16,"['Horror', ' Mystery', ' Thriller']",96,5.3,46,142063
3967,Escape Room,(I) (2019),16,"['Action', ' Adventure', ' Horror']",99,6.4,48,123526
3968,All the Old Knives,(2022),16,"['Mystery', ' Thriller']",101,6.1,62,23204
3969,Cinderella,(I) (2021),6,"['Comedy', ' Family', ' Fantasy']",113,4.3,41,42318
3970,Boss Level,(2020),16,"['Action', ' Adventure', ' Comedy']",100,6.8,56,68080
3971,Sound of Metal,(2019),12,"['Drama', ' Music']",120,7.7,82,128056
3972,Hotel Transylvania: Transformania,(2022),6,"['Animation', ' Adventure', ' Comedy']",87,6.0,46,30985
3973,Breakfast at Tiffany's,(1961),AL,"['Comedy', ' Drama', ' Romance']",115,7.6,76,181279
3974,The Equalizer 2,(2018),16,"['Action', ' Crime', ' Thriller']",121,6.7,50,160798
3975,Blood Diamond,(2006),16,"['Adventure', ' Drama', ' Thriller']",143,8.0,64,550049
3976,The Commuter,(I) (2018),12,"['Action', ' Mystery', ' Thriller']",104,6.3,56,116683
3977,Paddington 2,(2017),6,"['Adventure', ' Comedy', ' Family']",103,7.8,88,79438
3978,I Want You Back,(2022),18,"['Comedy', ' Romance']",116,6.6,62,18982
3979,Rambo: Last Blood,(2019),16,"['Action', ' Crime', ' Thriller']",89,6.1,26,99196
3980,Ace Ventura: Pet Detective,(1994),6,['Comedy'],86,6.9,37,303093
3981,Searching,(III) (2018),12,"['Drama', ' Horror', ' Mystery']",102,7.6,71,163464
3982,Paddington,(2014),6,"['Adventure', ' Comedy', ' Family']",95,7.3,77,117667
3983,The Gunman,(2015),16,"['Action', ' Adventure', ' Crime']",115,5.8,39,41617
3984,The Quick and the Dead,(1995),16,"['Action', ' Romance', ' Thriller']",108,6.5,49,95303
3985,Signs,(2002),16,"['Drama', ' Mystery', ' Sci-Fi']",106,6.8,59,364552
3986,Men in Black 3,(2012),9,"['Action', ' Adventure', ' Comedy']",106,6.8,58,364398
3987,The Big Sick,(2017),AL,"['Comedy', ' Drama', ' Romance']",120,7.5,86,136187
3988,Jfk,(1991),12,"['Drama', ' History', ' Thriller']",189,8.0,72,157030
3989,The Untouchables,(1987),16,"['Crime', ' Drama', ' Thriller']",119,7.9,79,310733
3990,Palm Springs,(2020),16,"['Comedy', ' Fantasy', ' Mystery']",90,7.4,83,159397
3991,Gravity,(2013),12,"['Drama', ' Sci-Fi', ' Thriller']",91,7.7,96,825188
3992,The Italian Job,(2003),12,"['Action', ' Crime', ' Thriller']",111,7.0,68,369876
3993,The Edge of Seventeen,(2016),12,"['Comedy', ' Drama']",104,7.3,77,127523
3994,Rocketman,(I) (2019),12,"['Biography', ' Drama', ' Musical']",121,7.3,69,175649
3995,21 Bridges,(2019),16,"['Action', ' Crime', ' Drama']",99,6.6,51,67923
3996,The Nun,(2018),16,"['Horror', ' Mystery', ' Thriller']",96,5.3,46,142063
3997,Escape Room,(I) (2019),16,"['Action', ' Adventure', ' Horror']",99,6.4,48,123526
3998,All the Old Knives,(2022),16,"['Mystery', ' Thriller']",101,6.1,62,23204
3999,Cinderella,(I) (2021),6,"['Comedy', ' Family', ' Fantasy']",113,4.3,41,42318
4000,Boss Level,(2020),16,"['Action', ' Adventure', ' Comedy']",100,6.8,56,68080
4001,Sound of Metal,(2019),12,"['Drama', ' Music']",120,7.7,82,128056
4002,Hotel Transylvania: Transformania,(2022),6,"['Animation', ' Adventure', ' Comedy']",87,6.0,46,30985
4003,Breakfast at Tiffany's,(1961),AL,"['Comedy', ' Drama', ' Romance']",115,7.6,76,181279
4004,The Equalizer 2,(2018),16,"['Action', ' Crime', ' Thriller']",121,6.7,50,160798
4005,Blood Diamond,(2006),16,"['Adventure', ' Drama', ' Thriller']",143,8.0,64,550049
4006,The Commuter,(I) (2018),12,"['Action', ' Mystery', ' Thriller']",104,6.3,56,116683
4007,Paddington 2,(2017),6,"['Adventure', ' Comedy', ' Family']",103,7.8,88,79438
4008,I Want You Back,(2022),18,"['Comedy', ' Romance']",116,6.6,62,18982
4009,Rambo: Last Blood,(2019),16,"['Action', ' Crime', ' Thriller']",89,6.1,26,99196
4010,Ace Ventura: Pet Detective,(1994),6,['Comedy'],86,6.9,37,303093
4011,Searching,(III) (2018),12,"['Drama', ' Horror', ' Mystery']",102,7.6,71,163464
4012,Paddington,(2014),6,"['Adventure', ' Comedy', ' Family']",95,7.3,77,117667
4013,The Gunman,(2015),16,"['Action', ' Adventure', ' Crime']",115,5.8,39,41617
4014,The Quick and the Dead,(1995),16,"['Action', ' Romance', ' Thriller']",108,6.5,49,95303
4015,Signs,(2002),16,"['Drama', ' Mystery', ' Sci-Fi']",106,6.8,59,364552
4016,Men in Black 3,(2012),9,"['Action', ' Adventure', ' Comedy']",106,6.8,58,364398
4017,The Big Sick,(2017),AL,"['Comedy', ' Drama', ' Romance']",120,7.5,86,136187
4018,Jfk,(1991),12,"['Drama', ' History', ' Thriller']",189,8.0,72,157030
4019,The Electrical Life of Louis Wain,(2021),12,"['Biography', ' Drama', ' History']",111,6.8,63,14755
4020,Palm Springs,(2020),16,"['Comedy', ' Fantasy', ' Mystery']",90,7.4,83,159397
4021,Gravity,(2013),12,"['Drama', ' Sci-Fi', ' Thriller']",91,7.7,96,825188
4022,The Italian Job,(2003),12,"['Action', ' Crime', ' Thriller']",111,7.0,68,369876
4023,The Edge of Seventeen,(2016),12,"['Comedy', ' Drama']",104,7.3,77,127523
4024,Rocketman,(I) (2019),12,"['Biography', ' Drama', ' Musical']",121,7.3,69,175649
4025,21 Bridges,(2019),16,"['Action', ' Crime', ' Drama']",99,6.6,51,67923
4026,The Nun,(2018),16,"['Horror', ' Mystery', ' Thriller']",96,5.3,46,142063
4027,Escape Room,(I) (2019),16,"['Action', ' Adventure', ' Horror']",99,6.4,48,123526
4028,All the Old Knives,(2022),16,"['Mystery', ' Thriller']",101,6.1,62,23204
4029,Cinderella,(I) (2021),6,"['Comedy', ' Family', ' Fantasy']",113,4.3,41,42318
4030,Boss Level,(2020),16,"['Action', ' Adventure', ' Comedy']",100,6.8,56,68080
4031,Sound of Metal,(2019),12,"['Drama', ' Music']",120,7.7,82,128056
4032,Hotel Transylvania: Transformania,(2022),6,"['Animation', ' Adventure', ' Comedy']",87,6.0,46,30985
4033,Breakfast at Tiffany's,(1961),AL,"['Comedy', ' Drama', ' Romance']",115,7.6,76,181279
4034,The Equalizer 2,(2018),16,"['Action', ' Crime', ' Thriller']",121,6.7,50,160798
4035,Blood Diamond,(2006),16,"['Adventure', ' Drama', ' Thriller']",143,8.0,64,550049
4036,The Commuter,(I) (2018),12,"['Action', ' Mystery', ' Thriller']",104,6.3,56,116683
4037,Paddington 2,(2017),6,"['Adventure', ' Comedy', ' Family']",103,7.8,88,79438
4038,I Want You Back,(2022),18,"['Comedy', ' Romance']",116,6.6,62,18982
4039,Rambo: Last Blood,(2019),16,"['Action', ' Crime', ' Thriller']",89,6.1,26,99196
4040,Ace Ventura: Pet Detective,(1994),6,['Comedy'],86,6.9,37,303093
4041,Searching,(III) (2018),12,"['Drama', ' Horror', ' Mystery']",102,7.6,71,163464
4042,Paddington,(2014),6,"['Adventure', ' Comedy', ' Family']",95,7.3,77,117667
4043,The Gunman,(2015),16,"['Action', ' Adventure', ' Crime']",115,5.8,39,41617
4044,The Quick and the Dead,(1995),16,"['Action', ' Romance', ' Thriller']",108,6.5,49,95303
4045,Signs,(2002),16,"['Drama', ' Mystery', ' Sci-Fi']",106,6.8,59,364552
4046,Men in Black 3,(2012),9,"['Action', ' Adventure', ' Comedy']",106,6.8,58,364398
4047,The Big Sick,(2017),AL,"['Comedy', ' Drama', ' Romance']",120,7.5,86,136187
4048,Jfk,(1991),12,"['Drama', ' History', ' Thriller']",189,8.0,72,157030
4049,The Electrical Life of Louis Wain,(2021),12,"['Biography', ' Drama', ' History']",111,6.8,63,14755
4050,Mission: Impossible - Ghost Protocol,(2011),12,"['Action', ' Thriller']",132,7.4,73,491088
4051,Gravity,(2013),12,"['Drama', ' Sci-Fi', ' Thriller']",91,7.7,96,825188
4052,The Italian Job,(2003),12,"['Action', ' Crime', ' Thriller']",111,7.0,68,369876
4053,The Edge of Seventeen,(2016),12,"['Comedy', ' Drama']",104,7.3,77,127523
4054,Rocketman,(I) (2019),12,"['Biography', ' Drama', ' Musical']",121,7.3,69,175649
4055,21 Bridges,(2019),16,"['Action', ' Crime', ' Drama']",99,6.6,51,67923
4056,The Nun,(2018),16,"['Horror', ' Mystery', ' Thriller']",96,5.3,46,142063
