,movie,year,content_rating,genre,duration_min,imdb_rating,metascore,votes
1064,Murder to Mercy: The Cyntoia Brown Story,,TV-MA,['Documentary'],96,6.4,60,2848
1065,Casting JonBenet,,TV-14,"['Documentary', ' Crime', ' Drama']",80,6.1,74,5487
1066,The Laws of Thermodynamics,,TV-MA,['Comedy'],100,6,45,2807
1067,Funny Boy,,,['Drama'],109,6.5,62,933
1068,I Am Happiness on Earth,,Unrated,['Drama'],122,4.5,33,1062
1069,Hellions,,Not Rated,"['Drama', ' Horror', ' Thriller']",80,4.2,34,3348
1070,The Search for General Tso,,Not Rated,"['Documentary', ' Comedy', ' History']",71,6.9,72,1770
1071,Shepherds and Butchers,,R,"['Crime', ' Drama', ' Mystery']",102,6.8,42,3409
1072,The Culture High,,TV-14,"['Documentary', ' News']",120,8.2,37,3696
1073,Knock Down the House,,PG,['Documentary'],87,7.3,80,12617
1074,Tricked: The Documentary,,Not Rated,"['Documentary', ' Crime']",73,6,61,1513
1075,Keith Richards: Under the Influence,,TV-PG,"['Documentary', ' Music']",81,7.1,62,3449
1076,The Legend of Cocaine Island,,TV-MA,['Documentary'],83,6.3,44,3390
1077,Bethany Hamilton: Unstoppable,,PG,"['Documentary', ' Sport']",100,7.4,55,770
1078,I Do,,Not Rated,"['Drama', ' Romance']",91,6.5,23,1183
1079,Particle Fever,,Not Rated,['Documentary'],99,7.4,87,7450
1080,Seoul Searching,,TV-MA,"['Comedy', ' Drama', ' Music']",105,7,63,1767
1081,A Land Imagined,,,"['Drama', ' Mystery']",95,6.2,59,1345
1082,Under the Sun,,,"['Drama', ' Romance']",130,6.8,60,2756
1083,Touchy Feely,,R,"['Comedy', ' Drama']",89,5.3,55,3753
1084,The Crash Reel,,,"['Documentary', ' Biography', ' Sport']",108,8.2,79,4903
1085,Deidra & Laney Rob a Train,,TV-14,"['Comedy', ' Crime', ' Drama']",92,6,65,1954
1086,Rats,,Not Rated,"['Documentary', ' Horror']",88,6.5,62,1526
1087,Joy,,TV-MA,['Drama'],99,6.6,75,1337
1088,The World Before Her,,TV-PG,['Documentary'],90,7.6,77,847
1089,Mission Blue,,,"['Documentary', ' Drama']",95,7.9,77,2020
1090,The Fluffy Movie: Unity Through Laughter,,PG-13,"['Documentary', ' Comedy']",101,7.2,56,3854
1091,Iceman,,R,"['Action', ' Comedy', ' History']",104,4.7,32,3646
1092,Nerdland,,Not Rated,"['Animation', ' Comedy']",85,5.3,46,1090
1093,The Black Godfather,,TV-MA,"['Documentary', ' Biography']",118,7.5,69,1397
1094,Video Games: The Movie,,Not Rated,"['Documentary', ' Animation', ' History']",101,6.1,40,5522
1095,Civil: Ben Crump,,PG-13,"['Documentary', ' Biography']",101,6,64,211
1096,Blood Brothers: Malcolm X & Muhammad Ali,,PG-13,"['Documentary', ' Biography', ' History']",95,6.9,69,1017
1097,Bridegroom,,R,['Documentary'],80,8,85,4542
1098,Dovlatov,,PG-13,"['Biography', ' Drama']",126,6.4,68,2048
1099,Learn to Swim,,,"['Romance', ' Drama', ' Music']",93,6.1,68,112
1100,Reversing Roe,,TV-14,['Documentary'],99,7.5,70,1680
1101,Rita Moreno: Just a Girl Who Decided to Go for It,,PG-13,"['Documentary', ' Biography']",90,7.7,77,795
1102,The Sunshine Makers,,,"['Documentary', ' History']",101,7,68,1428
1103,The Rachel Divide,,TV-MA,['Documentary'],100,6.3,59,2625
1104,Brahman Naman,,,['Comedy'],95,5.5,58,1924
1105,Mucho Mucho Amor: The Legend of Walter Mercado,,TV-14,['Documentary'],96,7.3,76,3350
1106,Roving Mars,,G,"['Documentary', ' Short']",40,7.2,58,1075
1107,"Fat, Sick & Nearly Dead",,Not Rated,['Documentary'],97,7.5,45,8775
1108,Dealin' with Idiots,,Not Rated,['Comedy'],88,5.4,43,1437
1109,Gimme the Loot,,Not Rated,"['Comedy', ' Crime', ' Drama']",81,6.6,81,2563
1110,The Ivory Game,,,['Documentary'],112,7.8,73,3343
1111,Bombay Rose,,PG-13,"['Animation', ' Drama', ' Romance']",97,6.4,64,681
1112,Iceberg Slim: Portrait of a Pimp,,R,"['Documentary', ' Biography']",89,6.8,56,729
1113,War of the Worlds: Goliath,,PG-13,"['Animation', ' Action', ' Adventure']",85,5.4,33,1204
1114,Unfreedom,,Not Rated,"['Crime', ' Drama', ' Romance']",102,5,24,1964
1115,The Short Game,,PG,"['Documentary', ' Sport']",99,7.3,51,1598
1116,Father Soldier Son,,R,"['Documentary', ' War']",99,7.3,74,972
1117,Paradox,,,"['Fantasy', ' Music']",73,3.9,29,725
1118,Girl Rising,,PG-13,"['Documentary', ' Drama']",101,7.2,59,1241
1119,Dig Two Graves,,Not Rated,"['Drama', ' Horror', ' Mystery']",85,5.7,67,3295
1120,The Waiting Room,,Not Rated,['Documentary'],81,7.1,84,863
1121,7 Chinese Brothers,,Not Rated,['Comedy'],76,5.6,56,1570
1122,Ella Fitzgerald: Just One of Those Things,,TV-14,"['Documentary', ' Biography', ' Music']",89,6.9,64,466
1123,The Reconstruction of William Zero,,Not Rated,"['Drama', ' Mystery', ' Sci-Fi']",98,5.4,57,1190
1124,Being Elmo: A Puppeteer's Journey,,PG,['Documentary'],80,7.6,71,7107
1125,The Unbelievers,,Not Rated,['Documentary'],77,6.9,32,6655
1126,Champs,,Not Rated,"['Documentary', ' Biography', ' Sport']",85,7.2,59,1936
1127,The American Meme,,TV-MA,['Documentary'],98,6.7,60,16689
1128,Maxed Out,,Unrated,['Documentary'],90,7.2,65,2206
1129,The Burial of Kojo,,,"['Drama', ' Thriller']",80,6.4,93,725
1130,Good Ol' Freda,,PG,"['Documentary', ' Biography', ' History']",86,7.4,60,2033
1131,Nobody Speak: Trials of the Free Press,,TV-14,['Documentary'],95,6.5,68,4191
1132,I Called Him Morgan,,,"['Documentary', ' Drama', ' History']",92,7.3,90,1846
1133,The Overnighters,,PG-13,"['Documentary', ' Drama']",102,7.4,89,2477
1134,Shawn Mendes: In Wonder,,TV-MA,"['Documentary', ' Music']",83,6.5,40,2100
1135,Strike a Pose,,,"['Documentary', ' Music']",83,7.2,59,1759
1136,The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble,,PG-13,"['Documentary', ' Music']",96,7.7,70,731
1137,Roll Red Roll,,,"['Documentary', ' Crime']",80,7.1,83,2598
1138,Craigslist Joe,,Not Rated,"['Documentary', ' Adventure']",90,6.7,45,3818
1139,Call Me Lucky,,,"['Documentary', ' Biography', ' Comedy']",106,7.5,64,2093
1140,The Bad Kids,,,['Documentary'],101,7,75,644
1141,Life's a Breeze,,R,"['Comedy', ' Drama']",83,6.3,55,1179
1142,Twinsters,,PG-13,"['Documentary', ' Biography']",89,7.5,81,4815
1143,India's Daughter,,,"['Documentary', ' Biography', ' Crime']",63,8.2,72,2139
1144,Dukhtar,,Not Rated,"['Drama', ' Thriller']",93,6.9,73,2436
1145,Burt's Buzz,,Not Rated,['Documentary'],88,6.5,49,788
1146,Justin Timberlake + the Tennessee Kids,,,"['Documentary', ' Music']",90,7.6,81,2221
1147,Mercury 13,,TV-PG,['Documentary'],78,6.9,82,1199
1148,Peter and the Farm,,Unrated,['Documentary'],91,7.1,80,830
1149,Pandora's Promise,,Not Rated,['Documentary'],87,7.3,54,1915
1150,The Final Year,,Not Rated,['Documentary'],89,6.6,67,3332
1151,Cash Only,,Not Rated,"['Crime', ' Drama', ' Thriller']",91,6,71,1248
1152,What We Started,,,['Documentary'],94,7.1,51,2052
1153,Vessel,,Not Rated,"['Documentary', ' Adventure', ' Biography']",90,7.6,68,239
1154,Revenge of the Electric Car,,PG-13,['Documentary'],90,7.1,63,1871
1155,McCullin,,,['Documentary'],91,8.2,74,2243
1156,The Comedians of Comedy,,R,"['Comedy', ' Documentary']",103,7.2,46,2619
1157,Hondros,,,"['Documentary', ' Biography', ' War']",90,7.5,68,458
1158,Hell and Back Again,,Not Rated,"['Documentary', ' Action', ' History']",88,6.4,81,2303
1159,E-Team,,,"['Documentary', ' War']",88,7.1,66,898
1160,The Apostate,,Unrated,['Comedy'],80,5.8,66,710
1161,Louder Than a Bomb,,Not Rated,['Documentary'],99,7.3,77,383
1162,Spark: A Burning Man Story,,Not Rated,"['Documentary', ' Action', ' Biography']",90,6.2,55,576
1163,"The Rolling Stones Ol茅, Ol茅, Ol茅!: A Trip Across Latin America",,TV-14,"['Documentary', ' Music']",105,7.4,72,1329
1164,Dear Mr. Watterson,,TV-PG,['Documentary'],89,6.4,54,1921
1165,Joshua: Teenager vs. Superpower,,TV-14,['Documentary'],79,7.3,72,1590
1166,Convergence: Courage in a Crisis,,R,['Documentary'],113,5.8,63,274
1167,Web Junkie,,Not Rated,"['Documentary', ' Biography', ' Drama']",74,6.3,67,638
1168,GMO OMG,,,['Documentary'],90,6.3,49,1479
1169,Western,,Not Rated,"['Documentary', ' Western']",92,6.1,89,253
1170,Spelling the Dream,,TV-G,['Documentary'],82,6.8,64,743
1171,Dayveon,,,"['Crime', ' Drama']",75,6.3,69,535
1172,After Tiller,,PG-13,"['Documentary', ' Biography', ' Drama']",85,7.4,75,1084
1173,Rodney King,,TV-MA,"['Comedy', ' Drama']",52,6,78,615
1174,Q Ball,,,"['Documentary', ' Sport']",96,6.8,69,646
1175,Cellmates,,TV-14,"['Comedy', ' Drama']",85,5.5,20,613
1176,Shine Your Eyes,,TV-MA,"['Drama', ' Thriller']",102,6.5,79,334
1177,Room,,Not Rated,"['Drama', ' Mystery']",75,4.4,64,452
1178,Hank: 5 Years from the Brink,,Not Rated,"['Documentary', ' Biography', ' News']",85,6.6,56,498
1179,Mitt,,,"['Documentary', ' Biography', ' Family']",94,6.8,64,2605
1180,Danny Says,,Unrated,"['Documentary', ' Biography', ' History']",104,6.7,64,818
1181,Sisters on Track,,PG,"['Documentary', ' Sport']",96,6,72,211
1182,Seeing Allred,,TV-14,"['Documentary', ' Biography']",96,7.2,68,1395
1183,Men at Lunch,,Not Rated,"['Documentary', ' Mystery']",75,6.3,53,341
1184,Gore Vidal: The United States of Amnesia,,Not Rated,"['Documentary', ' Biography', ' History']",83,7.7,72,1283
1185,Meet the Mormons,,PG,['Documentary'],78,6.4,29,2018
1186,Wu Qingyuan,,,"['Biography', ' Drama', ' Romance']",104,6.1,68,564
1187,Making the Boys,,Not Rated,"['Documentary', ' Biography', ' Romance']",90,7.4,71,698
1188,Big Words,,,"['Comedy', ' Drama']",93,6.3,82,283
1189,Vidal Sassoon: The Movie,,PG,['Documentary'],90,6.4,63,259
1190,Let It Fall: Los Angeles 1982-1992,,TV-MA,"['Documentary', ' History']",144,7.8,92,798
1191,God Loves Uganda,,TV-14,['Documentary'],83,7.4,77,1213
1192,Doomsdays,,,['Drama'],91,6.6,72,553
1193,Live at the Foxes Den,,Not Rated,['Drama'],103,4.8,30,160
1194,Little Hope Was Arson,,Not Rated,"['Documentary', ' Crime', ' Drama']",71,6.6,78,324
1195,Kung Fu Elliot,,Not Rated,"['Documentary', ' Biography', ' Comedy']",81,6.5,63,345
1196,Restless Creature: Wendy Whelan,,,['Documentary'],90,7.1,87,376
1197,Theo Who Lived,,,['Documentary'],86,6.8,71,117
1198,Red Trees,,Not Rated,['Documentary'],87,6.4,57,144
1199,Decoding Deepak,,Not Rated,['Documentary'],83,5.5,48,127
1200,Pelican Dreams,,G,['Documentary'],80,6.8,66,153
