,movie,year,content_rating,genre,runtime_min,imdb_rating,metascore,votes
4354,West Side Story,(2021),PG-13,"['Crime', ' Drama', ' Musical']",156,7.2,85,82695
4355,Spider-Man: Homecoming,(2017),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.4,73,654235
4356,Bohemian Rhapsody,(2018),PG-13,"['Biography', ' Drama', ' Music']",134,7.9,49,537332
4357,Moana,(I) (2016),PG,"['Animation', ' Adventure', ' Comedy']",107,7.6,81,335717
4358,Fire of Love,(2022),PG,['Documentary'],98,7.7,83,3109
4359,Red Sparrow,(2018),R,"['Action', ' Drama', ' Thriller']",140,6.6,53,187154
4360,Avengers: Age of Ultron,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",141,7.3,66,860950
4361,500 Days of Summer,(2009),PG-13,"['Comedy', ' Drama', ' Romance']",95,7.7,76,516149
4362,Mrs. Doubtfire,(1993),PG-13,"['Comedy', ' Drama']",125,7.1,53,269166
4363,Dodgeball: A True Underdog Story,(2004),PG-13,"['Comedy', ' Sport']",92,6.7,55,251113
4364,Star Wars: Episode I - The Phantom Menace,(1999),PG,"['Action', ' Adventure', ' Fantasy']",136,6.5,51,804339
4365,Toy Story,(1995),G,"['Animation', ' Adventure', ' Comedy']",81,8.3,95,990210
4366,X-Men,(2000),PG-13,"['Action', ' Adventure', ' Sci-Fi']",104,7.3,64,616375
4367,Star Wars: Episode VII - The Force Awakens,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",138,7.8,80,928783
4368,The Sound of Music,(1965),G,"['Biography', ' Drama', ' Family']",172,8.1,63,234842
4369,Captain Marvel,(2019),PG-13,"['Action', ' Adventure', ' Sci-Fi']",123,6.8,64,558565
4370,The Rocky Horror Picture Show,(1975),R,"['Comedy', ' Horror', ' Musical']",100,7.4,65,154014
4371,Inside Out,(I) (2015),PG,"['Animation', ' Adventure', ' Comedy']",95,8.2,94,710960
4372,Hidden Figures,(2016),PG,"['Biography', ' Drama', ' History']",127,7.8,74,230542
4373,X-Men: Apocalypse,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",144,6.9,52,435839
4374,Ratatouille,(2007),G,"['Animation', ' Adventure', ' Comedy']",111,8.1,96,733637
4375,The Santa Clause 3: The Escape Clause,(2006),G,"['Adventure', ' Comedy', ' Family']",92,4.8,32,38192
4376,Logan,(2017),R,"['Action', ' Drama', ' Sci-Fi']",137,8.1,77,760116
4377,Venom,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",112,6.6,35,484114
4378,The Revenant,(2015),R,"['Action', ' Adventure', ' Drama']",156,8.0,76,801310
4379,The Sixth Sense,(1999),PG-13,"['Drama', ' Mystery', ' Thriller']",107,8.2,64,989995
4380,Frozen,(I) (2013),PG,"['Animation', ' Adventure', ' Comedy']",102,7.4,75,624195
4381,Beauty and the Beast,(I) (2017),PG,"['Adventure', ' Family', ' Fantasy']",129,7.1,65,309588
4382,Thor,(2011),PG-13,"['Action', ' Adventure', ' Fantasy']",115,7.0,57,848110
4383,Hamilton,(2020),PG-13,"['Biography', ' Drama', ' History']",160,8.4,90,94305
4384,Cruella,(2021),PG-13,"['Adventure', ' Comedy', ' Crime']",134,7.3,59,233496
4385,Dead Poets Society,(1989),PG,"['Comedy', ' Drama']",128,8.1,79,489831
4386,Cinderella,(I) (2015),PG,"['Adventure', ' Drama', ' Family']",105,6.9,67,178282
4387,West Side Story,(2021),PG-13,"['Crime', ' Drama', ' Musical']",156,7.2,85,82695
4388,Spider-Man: Homecoming,(2017),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.4,73,654235
4389,Bohemian Rhapsody,(2018),PG-13,"['Biography', ' Drama', ' Music']",134,7.9,49,537332
4390,Moana,(I) (2016),PG,"['Animation', ' Adventure', ' Comedy']",107,7.6,81,335717
4391,Fire of Love,(2022),PG,['Documentary'],98,7.7,83,3109
4392,Red Sparrow,(2018),R,"['Action', ' Drama', ' Thriller']",140,6.6,53,187154
4393,Avengers: Age of Ultron,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",141,7.3,66,860950
4394,500 Days of Summer,(2009),PG-13,"['Comedy', ' Drama', ' Romance']",95,7.7,76,516149
4395,Mrs. Doubtfire,(1993),PG-13,"['Comedy', ' Drama']",125,7.1,53,269166
4396,Dodgeball: A True Underdog Story,(2004),PG-13,"['Comedy', ' Sport']",92,6.7,55,251113
4397,Star Wars: Episode I - The Phantom Menace,(1999),PG,"['Action', ' Adventure', ' Fantasy']",136,6.5,51,804339
4398,Toy Story,(1995),G,"['Animation', ' Adventure', ' Comedy']",81,8.3,95,990210
4399,X-Men,(2000),PG-13,"['Action', ' Adventure', ' Sci-Fi']",104,7.3,64,616375
4400,Star Wars: Episode VII - The Force Awakens,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",138,7.8,80,928783
4401,The Sound of Music,(1965),G,"['Biography', ' Drama', ' Family']",172,8.1,63,234842
4402,Captain Marvel,(2019),PG-13,"['Action', ' Adventure', ' Sci-Fi']",123,6.8,64,558565
4403,The Rocky Horror Picture Show,(1975),R,"['Comedy', ' Horror', ' Musical']",100,7.4,65,154014
4404,Inside Out,(I) (2015),PG,"['Animation', ' Adventure', ' Comedy']",95,8.2,94,710960
4405,Hidden Figures,(2016),PG,"['Biography', ' Drama', ' History']",127,7.8,74,230542
4406,X-Men: Apocalypse,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",144,6.9,52,435839
4407,Ratatouille,(2007),G,"['Animation', ' Adventure', ' Comedy']",111,8.1,96,733637
4408,The Santa Clause 3: The Escape Clause,(2006),G,"['Adventure', ' Comedy', ' Family']",92,4.8,32,38192
4409,Logan,(2017),R,"['Action', ' Drama', ' Sci-Fi']",137,8.1,77,760116
4410,Venom,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",112,6.6,35,484114
4411,The Revenant,(2015),R,"['Action', ' Adventure', ' Drama']",156,8.0,76,801310
4412,The Sixth Sense,(1999),PG-13,"['Drama', ' Mystery', ' Thriller']",107,8.2,64,989995
4413,Frozen,(I) (2013),PG,"['Animation', ' Adventure', ' Comedy']",102,7.4,75,624195
4414,Beauty and the Beast,(I) (2017),PG,"['Adventure', ' Family', ' Fantasy']",129,7.1,65,309588
4415,Thor,(2011),PG-13,"['Action', ' Adventure', ' Fantasy']",115,7.0,57,848110
4416,Hamilton,(2020),PG-13,"['Biography', ' Drama', ' History']",160,8.4,90,94305
4417,Cruella,(2021),PG-13,"['Adventure', ' Comedy', ' Crime']",134,7.3,59,233496
4418,Dead Poets Society,(1989),PG,"['Comedy', ' Drama']",128,8.1,79,489831
4419,Cinderella,(I) (2015),PG,"['Adventure', ' Drama', ' Family']",105,6.9,67,178282
4420,West Side Story,(2021),PG-13,"['Crime', ' Drama', ' Musical']",156,7.2,85,82695
4421,Spider-Man: Homecoming,(2017),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.4,73,654235
4422,Bohemian Rhapsody,(2018),PG-13,"['Biography', ' Drama', ' Music']",134,7.9,49,537332
4423,Moana,(I) (2016),PG,"['Animation', ' Adventure', ' Comedy']",107,7.6,81,335717
4424,Fire of Love,(2022),PG,['Documentary'],98,7.7,83,3109
4425,Red Sparrow,(2018),R,"['Action', ' Drama', ' Thriller']",140,6.6,53,187154
4426,Avengers: Age of Ultron,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",141,7.3,66,860950
4427,500 Days of Summer,(2009),PG-13,"['Comedy', ' Drama', ' Romance']",95,7.7,76,516149
4428,Mrs. Doubtfire,(1993),PG-13,"['Comedy', ' Drama']",125,7.1,53,269166
4429,Dodgeball: A True Underdog Story,(2004),PG-13,"['Comedy', ' Sport']",92,6.7,55,251113
4430,Star Wars: Episode I - The Phantom Menace,(1999),PG,"['Action', ' Adventure', ' Fantasy']",136,6.5,51,804339
4431,Toy Story,(1995),G,"['Animation', ' Adventure', ' Comedy']",81,8.3,95,990210
4432,X-Men,(2000),PG-13,"['Action', ' Adventure', ' Sci-Fi']",104,7.3,64,616375
4433,Star Wars: Episode VII - The Force Awakens,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",138,7.8,80,928783
4434,The Sound of Music,(1965),G,"['Biography', ' Drama', ' Family']",172,8.1,63,234842
4435,Captain Marvel,(2019),PG-13,"['Action', ' Adventure', ' Sci-Fi']",123,6.8,64,558565
4436,The Rocky Horror Picture Show,(1975),R,"['Comedy', ' Horror', ' Musical']",100,7.4,65,154014
4437,Inside Out,(I) (2015),PG,"['Animation', ' Adventure', ' Comedy']",95,8.2,94,710960
4438,Hidden Figures,(2016),PG,"['Biography', ' Drama', ' History']",127,7.8,74,230542
4439,X-Men: Apocalypse,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",144,6.9,52,435839
4440,The Help,(2011),PG-13,['Drama'],146,8.1,62,459446
4441,The Santa Clause 3: The Escape Clause,(2006),G,"['Adventure', ' Comedy', ' Family']",92,4.8,32,38192
4442,Logan,(2017),R,"['Action', ' Drama', ' Sci-Fi']",137,8.1,77,760116
4443,Venom,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",112,6.6,35,484114
4444,The Revenant,(2015),R,"['Action', ' Adventure', ' Drama']",156,8.0,76,801310
4445,The Sixth Sense,(1999),PG-13,"['Drama', ' Mystery', ' Thriller']",107,8.2,64,989995
4446,Frozen,(I) (2013),PG,"['Animation', ' Adventure', ' Comedy']",102,7.4,75,624195
4447,Beauty and the Beast,(I) (2017),PG,"['Adventure', ' Family', ' Fantasy']",129,7.1,65,309588
4448,Thor,(2011),PG-13,"['Action', ' Adventure', ' Fantasy']",115,7.0,57,848110
4449,Hamilton,(2020),PG-13,"['Biography', ' Drama', ' History']",160,8.4,90,94305
4450,Cruella,(2021),PG-13,"['Adventure', ' Comedy', ' Crime']",134,7.3,59,233496
4451,Dead Poets Society,(1989),PG,"['Comedy', ' Drama']",128,8.1,79,489831
4452,Cinderella,(I) (2015),PG,"['Adventure', ' Drama', ' Family']",105,6.9,67,178282
4453,West Side Story,(2021),PG-13,"['Crime', ' Drama', ' Musical']",156,7.2,85,82695
4454,Spider-Man: Homecoming,(2017),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.4,73,654235
4455,Bohemian Rhapsody,(2018),PG-13,"['Biography', ' Drama', ' Music']",134,7.9,49,537332
4456,Moana,(I) (2016),PG,"['Animation', ' Adventure', ' Comedy']",107,7.6,81,335717
4457,Fire of Love,(2022),PG,['Documentary'],98,7.7,83,3109
4458,Red Sparrow,(2018),R,"['Action', ' Drama', ' Thriller']",140,6.6,53,187154
4459,Avengers: Age of Ultron,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",141,7.3,66,860950
4460,500 Days of Summer,(2009),PG-13,"['Comedy', ' Drama', ' Romance']",95,7.7,76,516149
4461,Mrs. Doubtfire,(1993),PG-13,"['Comedy', ' Drama']",125,7.1,53,269166
4462,Dodgeball: A True Underdog Story,(2004),PG-13,"['Comedy', ' Sport']",92,6.7,55,251113
4463,Star Wars: Episode I - The Phantom Menace,(1999),PG,"['Action', ' Adventure', ' Fantasy']",136,6.5,51,804339
4464,Toy Story,(1995),G,"['Animation', ' Adventure', ' Comedy']",81,8.3,95,990210
4465,X-Men,(2000),PG-13,"['Action', ' Adventure', ' Sci-Fi']",104,7.3,64,616375
4466,Star Wars: Episode VII - The Force Awakens,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",138,7.8,80,928783
4467,The Sound of Music,(1965),G,"['Biography', ' Drama', ' Family']",172,8.1,63,234842
4468,Captain Marvel,(2019),PG-13,"['Action', ' Adventure', ' Sci-Fi']",123,6.8,64,558565
4469,The Rocky Horror Picture Show,(1975),R,"['Comedy', ' Horror', ' Musical']",100,7.4,65,154014
4470,Inside Out,(I) (2015),PG,"['Animation', ' Adventure', ' Comedy']",95,8.2,94,710960
4471,Hidden Figures,(2016),PG,"['Biography', ' Drama', ' History']",127,7.8,74,230542
4472,X-Men: Apocalypse,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",144,6.9,52,435839
4473,The Help,(2011),PG-13,['Drama'],146,8.1,62,459446
4474,Logan,(2017),R,"['Action', ' Drama', ' Sci-Fi']",137,8.1,77,760116
4475,Venom,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",112,6.6,35,484114
4476,The Revenant,(2015),R,"['Action', ' Adventure', ' Drama']",156,8.0,76,801310
4477,The Sixth Sense,(1999),PG-13,"['Drama', ' Mystery', ' Thriller']",107,8.2,64,989995
4478,Frozen,(I) (2013),PG,"['Animation', ' Adventure', ' Comedy']",102,7.4,75,624195
4479,Beauty and the Beast,(I) (2017),PG,"['Adventure', ' Family', ' Fantasy']",129,7.1,65,309588
4480,Thor,(2011),PG-13,"['Action', ' Adventure', ' Fantasy']",115,7.0,57,848110
4481,Hamilton,(2020),PG-13,"['Biography', ' Drama', ' History']",160,8.4,90,94305
4482,Cruella,(2021),PG-13,"['Adventure', ' Comedy', ' Crime']",134,7.3,59,233496
4483,Dead Poets Society,(1989),PG,"['Comedy', ' Drama']",128,8.1,79,489831
4484,Cinderella,(I) (2015),PG,"['Adventure', ' Drama', ' Family']",105,6.9,67,178282
4485,West Side Story,(2021),PG-13,"['Crime', ' Drama', ' Musical']",156,7.2,85,82695
4486,Spider-Man: Homecoming,(2017),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.4,73,654235
4487,Bohemian Rhapsody,(2018),PG-13,"['Biography', ' Drama', ' Music']",134,7.9,49,537332
4488,Moana,(I) (2016),PG,"['Animation', ' Adventure', ' Comedy']",107,7.6,81,335717
4489,Fire of Love,(2022),PG,['Documentary'],98,7.7,83,3109
4490,Red Sparrow,(2018),R,"['Action', ' Drama', ' Thriller']",140,6.6,53,187154
4491,Avengers: Age of Ultron,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",141,7.3,66,860950
4492,500 Days of Summer,(2009),PG-13,"['Comedy', ' Drama', ' Romance']",95,7.7,76,516149
4493,Mrs. Doubtfire,(1993),PG-13,"['Comedy', ' Drama']",125,7.1,53,269166
4494,Dodgeball: A True Underdog Story,(2004),PG-13,"['Comedy', ' Sport']",92,6.7,55,251113
4495,Star Wars: Episode I - The Phantom Menace,(1999),PG,"['Action', ' Adventure', ' Fantasy']",136,6.5,51,804339
4496,Toy Story,(1995),G,"['Animation', ' Adventure', ' Comedy']",81,8.3,95,990210
4497,X-Men,(2000),PG-13,"['Action', ' Adventure', ' Sci-Fi']",104,7.3,64,616375
4498,Star Wars: Episode VII - The Force Awakens,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",138,7.8,80,928783
4499,The Sound of Music,(1965),G,"['Biography', ' Drama', ' Family']",172,8.1,63,234842
4500,Captain Marvel,(2019),PG-13,"['Action', ' Adventure', ' Sci-Fi']",123,6.8,64,558565
4501,The Rocky Horror Picture Show,(1975),R,"['Comedy', ' Horror', ' Musical']",100,7.4,65,154014
4502,Inside Out,(I) (2015),PG,"['Animation', ' Adventure', ' Comedy']",95,8.2,94,710960
4503,Hidden Figures,(2016),PG,"['Biography', ' Drama', ' History']",127,7.8,74,230542
4504,X-Men: Apocalypse,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",144,6.9,52,435839
4505,The Help,(2011),PG-13,['Drama'],146,8.1,62,459446
4506,Venom,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",112,6.6,35,484114
4507,The Revenant,(2015),R,"['Action', ' Adventure', ' Drama']",156,8.0,76,801310
4508,The Sixth Sense,(1999),PG-13,"['Drama', ' Mystery', ' Thriller']",107,8.2,64,989995
4509,Frozen,(I) (2013),PG,"['Animation', ' Adventure', ' Comedy']",102,7.4,75,624195
4510,Beauty and the Beast,(I) (2017),PG,"['Adventure', ' Family', ' Fantasy']",129,7.1,65,309588
4511,Thor,(2011),PG-13,"['Action', ' Adventure', ' Fantasy']",115,7.0,57,848110
4512,Hamilton,(2020),PG-13,"['Biography', ' Drama', ' History']",160,8.4,90,94305
4513,Cruella,(2021),PG-13,"['Adventure', ' Comedy', ' Crime']",134,7.3,59,233496
4514,Dead Poets Society,(1989),PG,"['Comedy', ' Drama']",128,8.1,79,489831
4515,Cinderella,(I) (2015),PG,"['Adventure', ' Drama', ' Family']",105,6.9,67,178282
4516,West Side Story,(2021),PG-13,"['Crime', ' Drama', ' Musical']",156,7.2,85,82695
4517,Spider-Man: Homecoming,(2017),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.4,73,654235
4518,Bohemian Rhapsody,(2018),PG-13,"['Biography', ' Drama', ' Music']",134,7.9,49,537332
4519,Moana,(I) (2016),PG,"['Animation', ' Adventure', ' Comedy']",107,7.6,81,335717
4520,Fire of Love,(2022),PG,['Documentary'],98,7.7,83,3109
4521,Red Sparrow,(2018),R,"['Action', ' Drama', ' Thriller']",140,6.6,53,187154
4522,Avengers: Age of Ultron,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",141,7.3,66,860950
4523,500 Days of Summer,(2009),PG-13,"['Comedy', ' Drama', ' Romance']",95,7.7,76,516149
4524,Mrs. Doubtfire,(1993),PG-13,"['Comedy', ' Drama']",125,7.1,53,269166
4525,Dodgeball: A True Underdog Story,(2004),PG-13,"['Comedy', ' Sport']",92,6.7,55,251113
4526,Star Wars: Episode I - The Phantom Menace,(1999),PG,"['Action', ' Adventure', ' Fantasy']",136,6.5,51,804339
4527,Toy Story,(1995),G,"['Animation', ' Adventure', ' Comedy']",81,8.3,95,990210
4528,X-Men,(2000),PG-13,"['Action', ' Adventure', ' Sci-Fi']",104,7.3,64,616375
4529,Star Wars: Episode VII - The Force Awakens,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",138,7.8,80,928783
4530,The Sound of Music,(1965),G,"['Biography', ' Drama', ' Family']",172,8.1,63,234842
4531,Captain Marvel,(2019),PG-13,"['Action', ' Adventure', ' Sci-Fi']",123,6.8,64,558565
4532,The Rocky Horror Picture Show,(1975),R,"['Comedy', ' Horror', ' Musical']",100,7.4,65,154014
4533,Inside Out,(I) (2015),PG,"['Animation', ' Adventure', ' Comedy']",95,8.2,94,710960
4534,Hidden Figures,(2016),PG,"['Biography', ' Drama', ' History']",127,7.8,74,230542
4535,X-Men: Apocalypse,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",144,6.9,52,435839
4536,The Help,(2011),PG-13,['Drama'],146,8.1,62,459446
4537,Edward Scissorhands,(1990),PG-13,"['Drama', ' Fantasy', ' Romance']",105,7.9,74,491503
4538,The Revenant,(2015),R,"['Action', ' Adventure', ' Drama']",156,8.0,76,801310
4539,The Sixth Sense,(1999),PG-13,"['Drama', ' Mystery', ' Thriller']",107,8.2,64,989995
4540,Frozen,(I) (2013),PG,"['Animation', ' Adventure', ' Comedy']",102,7.4,75,624195
4541,Beauty and the Beast,(I) (2017),PG,"['Adventure', ' Family', ' Fantasy']",129,7.1,65,309588
4542,Thor,(2011),PG-13,"['Action', ' Adventure', ' Fantasy']",115,7.0,57,848110
4543,Hamilton,(2020),PG-13,"['Biography', ' Drama', ' History']",160,8.4,90,94305
4544,Cruella,(2021),PG-13,"['Adventure', ' Comedy', ' Crime']",134,7.3,59,233496
4545,Dead Poets Society,(1989),PG,"['Comedy', ' Drama']",128,8.1,79,489831
4546,Cinderella,(I) (2015),PG,"['Adventure', ' Drama', ' Family']",105,6.9,67,178282
4547,West Side Story,(2021),PG-13,"['Crime', ' Drama', ' Musical']",156,7.2,85,82695
4548,Spider-Man: Homecoming,(2017),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.4,73,654235
4549,Bohemian Rhapsody,(2018),PG-13,"['Biography', ' Drama', ' Music']",134,7.9,49,537332
4550,Moana,(I) (2016),PG,"['Animation', ' Adventure', ' Comedy']",107,7.6,81,335717
4551,Fire of Love,(2022),PG,['Documentary'],98,7.7,83,3109
4552,Red Sparrow,(2018),R,"['Action', ' Drama', ' Thriller']",140,6.6,53,187154
4553,Avengers: Age of Ultron,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",141,7.3,66,860950
4554,500 Days of Summer,(2009),PG-13,"['Comedy', ' Drama', ' Romance']",95,7.7,76,516149
4555,Mrs. Doubtfire,(1993),PG-13,"['Comedy', ' Drama']",125,7.1,53,269166
4556,Dodgeball: A True Underdog Story,(2004),PG-13,"['Comedy', ' Sport']",92,6.7,55,251113
4557,Star Wars: Episode I - The Phantom Menace,(1999),PG,"['Action', ' Adventure', ' Fantasy']",136,6.5,51,804339
4558,Toy Story,(1995),G,"['Animation', ' Adventure', ' Comedy']",81,8.3,95,990210
4559,X-Men,(2000),PG-13,"['Action', ' Adventure', ' Sci-Fi']",104,7.3,64,616375
4560,Star Wars: Episode VII - The Force Awakens,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",138,7.8,80,928783
4561,The Sound of Music,(1965),G,"['Biography', ' Drama', ' Family']",172,8.1,63,234842
4562,Captain Marvel,(2019),PG-13,"['Action', ' Adventure', ' Sci-Fi']",123,6.8,64,558565
4563,The Rocky Horror Picture Show,(1975),R,"['Comedy', ' Horror', ' Musical']",100,7.4,65,154014
4564,Inside Out,(I) (2015),PG,"['Animation', ' Adventure', ' Comedy']",95,8.2,94,710960
4565,Hidden Figures,(2016),PG,"['Biography', ' Drama', ' History']",127,7.8,74,230542
4566,X-Men: Apocalypse,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",144,6.9,52,435839
4567,The Help,(2011),PG-13,['Drama'],146,8.1,62,459446
4568,Edward Scissorhands,(1990),PG-13,"['Drama', ' Fantasy', ' Romance']",105,7.9,74,491503
4569,A Time to Kill,(1996),R,"['Crime', ' Drama', ' Thriller']",149,7.5,54,162209
4570,The Revenant,(2015),R,"['Action', ' Adventure', ' Drama']",156,8.0,76,801310
4571,The Sixth Sense,(1999),PG-13,"['Drama', ' Mystery', ' Thriller']",107,8.2,64,989995
4572,Frozen,(I) (2013),PG,"['Animation', ' Adventure', ' Comedy']",102,7.4,75,624195
4573,Beauty and the Beast,(I) (2017),PG,"['Adventure', ' Family', ' Fantasy']",129,7.1,65,309588
4574,Thor,(2011),PG-13,"['Action', ' Adventure', ' Fantasy']",115,7.0,57,848110
4575,Hamilton,(2020),PG-13,"['Biography', ' Drama', ' History']",160,8.4,90,94305
4576,Cruella,(2021),PG-13,"['Adventure', ' Comedy', ' Crime']",134,7.3,59,233496
4577,Dead Poets Society,(1989),PG,"['Comedy', ' Drama']",128,8.1,79,489831
4578,Cinderella,(I) (2015),PG,"['Adventure', ' Drama', ' Family']",105,6.9,67,178282
4579,West Side Story,(2021),PG-13,"['Crime', ' Drama', ' Musical']",156,7.2,85,82695
4580,Spider-Man: Homecoming,(2017),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.4,73,654235
4581,Bohemian Rhapsody,(2018),PG-13,"['Biography', ' Drama', ' Music']",134,7.9,49,537332
4582,Moana,(I) (2016),PG,"['Animation', ' Adventure', ' Comedy']",107,7.6,81,335717
4583,Fire of Love,(2022),PG,['Documentary'],98,7.7,83,3109
4584,Red Sparrow,(2018),R,"['Action', ' Drama', ' Thriller']",140,6.6,53,187154
4585,Avengers: Age of Ultron,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",141,7.3,66,860950
4586,500 Days of Summer,(2009),PG-13,"['Comedy', ' Drama', ' Romance']",95,7.7,76,516149
4587,Mrs. Doubtfire,(1993),PG-13,"['Comedy', ' Drama']",125,7.1,53,269166
4588,Dodgeball: A True Underdog Story,(2004),PG-13,"['Comedy', ' Sport']",92,6.7,55,251113
4589,Star Wars: Episode I - The Phantom Menace,(1999),PG,"['Action', ' Adventure', ' Fantasy']",136,6.5,51,804339
4590,Toy Story,(1995),G,"['Animation', ' Adventure', ' Comedy']",81,8.3,95,990210
4591,X-Men,(2000),PG-13,"['Action', ' Adventure', ' Sci-Fi']",104,7.3,64,616375
4592,Star Wars: Episode VII - The Force Awakens,(2015),PG-13,"['Action', ' Adventure', ' Sci-Fi']",138,7.8,80,928783
4593,The Sound of Music,(1965),G,"['Biography', ' Drama', ' Family']",172,8.1,63,234842
4594,Captain Marvel,(2019),PG-13,"['Action', ' Adventure', ' Sci-Fi']",123,6.8,64,558565
4595,The Rocky Horror Picture Show,(1975),R,"['Comedy', ' Horror', ' Musical']",100,7.4,65,154014
4596,Inside Out,(I) (2015),PG,"['Animation', ' Adventure', ' Comedy']",95,8.2,94,710960
4597,Hidden Figures,(2016),PG,"['Biography', ' Drama', ' History']",127,7.8,74,230542
